r,phi[0],phi[1],
618.848,2.46073,0,
619.392,2.46073,0,
619.936,2.46073,0,
620.48,2.46073,0,
621.024,2.46073,0,
621.567,2.46073,0,
622.111,2.46073,0,
622.655,2.46073,0,
623.199,2.46073,0,
623.743,2.46073,0,
624.286,2.46073,0,
624.83,2.46073,0,
625.374,2.46073,0,
625.918,2.46073,0,
626.462,2.46073,0,
627.005,2.46073,0,
627.549,2.46073,0,
628.093,2.46073,0,
628.637,2.46073,0,
629.181,2.46073,0,
629.724,2.46073,0,
630.268,2.46073,0,
630.812,2.46073,0,
631.356,2.46073,0,
631.9,2.46073,0,
632.443,2.46073,0,
632.987,2.46073,0,
633.531,2.46073,0,
634.075,2.46073,0,
634.619,2.46073,0,
635.162,2.46073,0,
635.706,2.46073,0,
636.25,2.46073,0,
636.794,2.46073,0,
637.338,2.46073,0,
637.881,2.46073,0,
638.425,2.46073,0,
638.969,2.46073,0,
639.513,2.46073,0,
640.057,2.46073,0,
640.6,2.46073,0,
641.144,2.46073,0,
641.688,2.46073,0,
642.232,2.46073,0,
642.776,2.46073,0,
643.32,2.46073,0,
643.863,2.46073,0,
644.407,2.46073,0,
644.951,2.46073,0,
645.495,2.46073,0,
646.039,2.46073,0,
646.582,2.46073,0,
647.126,2.46073,0,
647.67,2.46073,0,
648.214,2.46073,0,
648.758,2.46073,0,
649.301,2.46073,0,
649.845,2.46073,0,
650.389,2.46073,0,
650.933,2.46073,0,
651.477,2.46073,0,
652.02,2.46073,0,
652.564,2.46073,0,
653.108,2.46073,0,
653.652,2.46073,0,
654.196,2.46073,0,
654.739,2.46073,0,
655.283,2.46073,0,
655.827,2.46073,0,
656.371,2.46073,0,
656.915,2.46073,0,
657.458,2.46073,0,
658.002,2.46073,0,
658.546,2.46073,0,
659.09,2.46073,0,
659.634,2.46073,0,
660.177,2.46073,0,
660.721,2.46073,0,
661.265,2.46073,0,
661.809,2.46073,0,
662.353,2.46073,0,
662.896,2.46073,0,
663.44,2.46073,0,
663.984,2.46073,0,
664.528,2.46073,0,
665.072,2.46073,0,
665.615,2.46073,0,
666.159,2.46073,0,
666.703,2.46073,0,
667.247,2.46073,0,
667.791,2.46073,0,
668.334,2.46073,0,
668.878,2.46073,0,
669.422,2.46073,0,
669.966,2.46073,0,
670.51,2.46073,0,
671.053,2.46073,0,
671.597,2.46073,0,
672.141,2.46073,0,
672.685,2.46073,0,
673.229,2.46073,0,
673.772,2.46073,0,
674.316,2.46073,0,
674.86,2.46073,0,
675.404,2.46073,0,
675.948,2.46073,0,
676.492,2.46073,0,
677.035,2.46073,0,
677.579,2.46073,0,
678.123,2.46073,0,
678.667,2.46073,0,
679.211,2.46073,0,
679.754,2.46073,0,
680.298,2.46073,0,
680.842,2.46073,0,
681.386,2.46073,0,
681.93,2.46073,0,
682.473,2.46073,0,
683.017,2.46073,0,
683.561,2.46073,0,
684.105,2.46073,0,
684.649,2.46073,0,
685.192,2.46073,0,
685.736,2.46073,0,
686.28,2.46073,0,
686.824,2.46073,0,
687.368,2.46073,0,
687.911,2.46073,0,
688.455,2.46073,0,
688.999,2.46073,0,
689.543,2.46073,0,
690.087,2.46073,0,
690.63,2.46073,0,
691.174,2.46073,0,
691.718,2.46073,0,
692.262,2.46073,0,
692.806,2.46073,0,
693.349,2.46073,0,
693.893,2.46073,0,
694.437,2.46073,0,
694.981,2.46073,0,
695.525,2.46073,0,
696.068,2.46073,0,
696.612,2.46073,0,
697.156,2.46073,0,
697.7,2.46073,0,
698.244,2.46073,0,
698.787,2.46073,0,
699.331,2.46073,0,
699.875,2.46073,0,
700.419,2.46073,0,
700.963,2.46073,0,
701.506,2.46073,0,
702.05,2.46073,0,
702.594,2.46073,0,
703.138,2.46073,0,
703.682,2.46073,0,
704.225,2.46073,0,
704.769,2.46073,0,
705.313,2.46073,0,
705.857,2.46073,0,
706.401,2.46073,0,
706.945,2.46073,0,
707.488,2.46073,0,
708.032,2.46073,0,
708.576,2.46073,0,
709.12,2.46073,0,
709.664,2.46073,0,
710.207,2.46073,0,
710.751,2.46073,0,
711.295,2.46073,0,
711.839,2.46073,0,
712.383,2.46073,0,
712.926,2.46073,0,
713.47,2.46073,0,
714.014,2.46073,0,
714.558,2.46073,0,
715.102,2.46073,0,
715.645,2.46073,0,
716.189,2.46073,0,
716.733,2.46073,0,
717.277,2.46073,0,
717.821,2.46073,0,
718.364,2.46073,0,
718.908,2.46073,0,
719.452,2.46073,0,
719.996,2.46073,0,
720.54,2.46073,0,
721.083,2.46073,0,
721.627,2.46073,0,
722.171,2.46073,0,
722.715,2.46073,0,
723.259,2.46073,0,
723.802,2.46073,0,
724.346,2.46073,0,
724.89,2.46073,0,
725.434,2.46073,0,
725.978,2.46073,0,
726.521,2.46073,0,
727.065,2.46073,0,
727.609,2.46073,0,
728.153,2.46073,0,
728.697,2.46073,0,
729.24,2.46073,0,
729.784,2.46073,0,
730.328,2.46073,0,
730.872,2.46073,0,
731.416,2.46073,0,
731.959,2.46073,0,
732.503,2.46073,0,
733.047,2.46073,0,
733.591,2.46073,0,
734.135,2.46073,0,
734.678,2.46073,0,
735.222,2.46073,0,
735.766,2.46073,0,
736.31,2.46073,0,
736.854,2.46073,0,
737.398,2.46073,0,
737.941,2.46073,0,
738.485,2.46073,0,
739.029,2.46073,0,
739.573,2.46073,0,
740.117,2.46073,0,
740.66,2.46073,0,
741.204,2.46073,0,
741.748,2.46073,0,
742.292,2.46073,0,
742.836,2.46073,0,
743.379,2.46073,0,
743.923,2.46073,0,
744.467,2.46073,0,
745.011,2.46073,0,
745.555,2.46073,0,
746.098,2.46073,0,
746.642,2.46073,0,
747.186,2.46073,0,
747.73,2.46073,0,
748.274,2.46073,0,
748.817,2.46073,0,
749.361,2.46073,0,
749.905,2.46073,0,
750.449,2.46073,0,
750.993,2.46073,0,
751.536,2.46073,0,
752.08,2.46073,0,
752.624,2.46073,0,
753.168,2.46073,0,
753.712,2.46073,0,
754.255,2.46073,0,
754.799,2.46073,0,
755.343,2.46073,0,
755.887,2.46073,0,
756.431,2.46073,0,
756.974,2.46073,0,
757.518,2.46073,0,
758.062,2.46073,0,
758.606,2.46073,0,
759.15,2.46073,0,
759.693,2.46073,0,
760.237,2.46073,0,
760.781,2.46073,0,
761.325,2.46073,0,
761.869,2.46073,0,
762.412,2.46073,0,
762.956,2.46073,0,
763.5,2.46073,0,
764.044,2.46073,0,
764.588,2.46073,0,
765.131,2.46073,0,
765.675,2.46073,0,
766.219,2.46073,0,
766.763,2.46073,0,
767.307,2.46073,0,
767.85,2.46073,0,
768.394,2.46073,0,
768.938,2.46073,0,
769.482,2.46073,0,
770.026,2.46073,0,
770.57,2.46073,0,
771.113,2.46073,0,
771.657,2.46073,0,
772.201,2.46073,0,
772.745,2.46073,0,
773.289,2.46073,0,
773.832,2.46073,0,
774.376,2.46073,0,
774.92,2.46073,0,
775.464,2.46073,0,
776.008,2.46073,0,
776.551,2.46073,0,
777.095,2.46073,0,
777.639,2.46073,0,
778.183,2.46073,0,
778.727,2.46073,0,
779.27,2.46073,0,
779.814,2.46073,0,
780.358,2.46073,0,
780.902,2.46073,0,
781.446,2.46073,0,
781.989,2.46073,0,
782.533,2.46073,0,
783.077,2.46073,0,
783.621,2.46073,0,
784.165,2.46073,0,
784.708,2.46073,0,
785.252,2.46073,0,
785.796,2.46073,0,
786.34,2.46073,0,
786.884,2.46073,0,
787.427,2.46073,0,
787.971,2.46073,0,
788.515,2.46073,0,
789.059,2.46073,0,
789.603,2.46073,0,
790.146,2.46073,0,
790.69,2.46073,0,
791.234,2.46073,0,
791.778,2.46073,0,
792.322,2.46073,0,
792.865,2.46073,0,
793.409,2.46073,0,
793.953,2.46073,0,
794.497,2.46073,0,
795.041,2.46073,0,
795.584,2.46073,0,
796.128,2.46073,0,
796.672,2.46073,0,
797.216,2.46073,0,
797.76,2.46073,0,
798.303,2.46073,0,
798.847,2.46073,0,
799.391,2.46073,0,
799.935,2.46073,0,
800.479,2.46073,0,
801.023,2.46073,0,
801.566,2.46073,0,
802.11,2.46073,0,
802.654,2.46073,0,
803.198,2.46073,0,
803.742,2.46073,0,
804.285,2.46073,0,
804.829,2.46073,0,
805.373,2.46073,0,
805.917,2.46073,0,
806.461,2.46073,0,
807.004,2.46073,0,
807.548,2.46073,0,
808.092,2.46073,0,
808.636,2.46073,0,
809.18,2.46073,0,
809.723,2.46073,0,
810.267,2.46073,0,
810.811,2.46073,0,
811.355,2.46073,0,
811.899,2.46073,0,
812.442,2.46073,0,
812.986,2.46073,0,
813.53,2.46073,0,
814.074,2.46073,0,
814.618,2.46073,0,
815.161,2.46073,0,
815.705,2.46073,0,
816.249,2.46073,0,
816.793,2.46073,0,
817.337,2.46073,0,
817.88,2.46073,0,
818.424,2.46073,0,
818.968,2.46073,0,
819.512,2.46073,0,
820.056,2.46073,0,
820.599,2.46073,0,
821.143,2.46073,0,
821.687,2.46073,0,
822.231,2.46073,0,
822.775,2.46073,0,
823.318,2.46073,0,
823.862,2.46073,0,
824.406,2.46073,0,
824.95,2.46073,0,
825.494,2.46073,0,
826.037,2.46073,0,
826.581,2.46073,0,
827.125,2.46073,0,
827.669,2.46073,0,
828.213,2.46073,0,
828.756,2.46073,0,
829.3,2.46073,0,
829.844,2.46073,0,
830.388,2.46073,0,
830.932,2.46073,0,
831.476,2.46073,0,
832.019,2.46073,0,
832.563,2.46073,0,
833.107,2.46073,0,
833.651,2.46073,0,
834.195,2.46073,0,
834.738,2.46073,0,
835.282,2.46073,0,
835.826,2.46073,0,
836.37,2.46073,0,
836.914,2.46073,0,
837.457,2.46073,0,
838.001,2.46073,0,
838.545,2.46073,0,
839.089,2.46073,0,
839.633,2.46073,0,
840.176,2.46073,0,
840.72,2.46073,0,
841.264,2.46073,0,
841.808,2.46073,0,
842.352,2.46073,0,
842.895,2.46073,0,
843.439,2.46073,0,
843.983,2.46073,0,
844.527,2.46073,0,
845.071,2.46073,0,
845.614,2.46073,0,
846.158,2.46073,0,
846.702,2.46073,0,
847.246,2.46073,0,
847.79,2.46073,0,
848.333,2.46073,0,
848.877,2.46073,0,
849.421,2.46073,0,
849.965,2.46073,0,
850.509,2.46073,0,
851.052,2.46073,0,
851.596,2.46073,0,
852.14,2.46073,0,
852.684,2.46073,0,
853.228,2.46073,0,
853.771,2.46073,0,
854.315,2.46073,0,
854.859,2.46073,0,
855.403,2.46073,0,
855.947,2.46073,0,
856.49,2.46073,0,
857.034,2.46073,0,
857.578,2.46073,0,
858.122,2.46073,0,
858.666,2.46073,0,
859.209,2.46073,0,
859.753,2.46073,0,
860.297,2.46073,0,
860.841,2.46073,0,
861.385,2.46073,0,
861.928,2.46073,0,
862.472,2.46073,0,
863.016,2.46073,0,
863.56,2.46073,0,
864.104,2.46073,0,
864.648,2.46073,0,
865.191,2.46073,0,
865.735,2.46073,0,
866.279,2.46073,0,
866.823,2.46073,0,
867.367,2.46073,0,
867.91,2.46073,0,
868.454,2.46073,0,
868.998,2.46073,0,
869.542,2.46073,0,
